original_filename,name,method
"Henri Michaux, Tuschezeichnung.jpg","Henri Michaux",file_pattern_b
"Stadtgoldschmied-Konzept.pdf","Stadtgoldschmied Konzept",file_pattern_b
"Berthold Hoffmann BUs.doc","Berthold Hoffmann",file_pattern_b
"Berthold Hoffmann-End.doc","Berthold Hoffmann End",file_pattern_b
"Werkstattzeichen,Silber Kopie.tif","Silber Kopie",file_pattern_b
"Werkstattzeichen Gußeisen.tif","Werkstattzeichen Gußeisen",file_pattern_b
"Jiro Kamata, Brosche ""Arboresque"", 2010, Nr.2.jpeg","Jiro Kamata",file_pattern_b
"Jiro Kamata, Brosche ""Arboresque"", 2010, Nr.3.jpeg","Jiro Kamata",file_pattern_b
"Jiro Kamata, Brosche ""Arboresque"", 2010, Nr.4.jpeg","Jiro Kamata",file_pattern_b
"Jiro Kamata, Brosche ""Momentopia"", 2008.jpeg","Jiro Kamata",file_pattern_b
"Jiro Kamata, Halsschmuck ""Momentopia"", 2008.jpeg","Jiro Kamata",file_pattern_b
"Jiro Kamata.doc","Jiro Kamata",file_pattern_b
"Luna_Schulte-Hengesbach.jpg","Luna Schulte Hengesbach",file_pattern_b
"Luna_Schulte-Hengesbach_cmyk.tif","Luna Schulte Hengesbach",file_pattern_b
"Luna_bew. Schulte-Hengesbach.jpg","Schulte Hengesbach",file_pattern_b
"Luna_bewegt_Schulte-Hengesbach_cmyk.tif","Schulte Hengesbach",file_pattern_b
"Isabell Schaupp.doc","Isabell Schaupp",file_pattern_b
"Uta Knoop.doc","Uta Knoop",file_pattern_b
"Atelier Zobel.doc","Atelier Zobel",file_pattern_b
"Peter Burger.doc","Peter Burger",file_pattern_b
"Franziska Rappold.doc","Franziska Rappold",file_pattern_b
"Barbara Schulte-Hengesbach2011.doc","Barbara Schulte",file_pattern_b
"Ausstzur Handwerksmesse.doc","Ausstzur Handwerksmesse",file_pattern_b
"Sam Tho Duong.doc","Sam Tho Duong",file_pattern_b
"UKraus-Vita-Statement.pdf","Vita Statement",file_pattern_b
"UKraus_Beschreibung_Stuecke.pdf","Beschreibung Stuecke",file_pattern_b
"MunSun_Schumacher_Vita_und_Stuecke.pdf","Schumacher Vita",file_pattern_b
"Rudi Sandneu.doc","Rudi Sandneu",file_pattern_b
"Captions Adrean Bloomard","Captions Adrean Bloomard",file_pattern_b
"DrückDich_Bild 1_Haselnuss_Stern_Nölke_ 016.JPG","Haselnuss Stern",file_pattern_b
"DrückDich_Bild 2_Kirschen essen im Gras_Nölke 027.jpg","Gras Nölke",file_pattern_b
"DrückDich_Text zur Arbeit_2 Bildunterschriften_Standnr.doc","Bildunterschriften Standnr",file_pattern_b
"München Spezial Liste gesamt-1.doc","München Spezial Liste",file_pattern_b
"Brigitte Adolph.doc","Brigitte Adolph",file_pattern_b
"Inhorgenta Aussteller.doc","Inhorgenta Aussteller",file_pattern_b
"Nadel_Kopf klein Gold_bearbeitet.jpg","Nadel Kopf",file_pattern_b
"Tom Munsteiner.doc","Tom Munsteiner",file_pattern_b
"Art Aurea Zobel mit Korr-1.doc","Art Aurea Zobel",file_pattern_b
"Tomas Hlavicka.doc","Tomas Hlavicka",file_pattern_b
"Bildunterschriften Tomas Hlavicka.doc","Bildunterschriften Tomas Hlavicka",file_pattern_b
"The Apartment_OR2010.jpg","The Apartment",file_pattern_b
"Francis Willemstijn for Galerie Rob Koudijs_3.jpg","Francis Willemstijn",file_pattern_b
"Talente2011_Boris_Innecken_Systemzureffektivenlteppic_59988_xxx.jpg","Boris Innecken",file_pattern_b
"Talente2011_Abigail_Brown_IndulgenceIIRoundBowl_64468_mmm.jpg","Abigail Brown",file_pattern_b
"Talente2011_Hanna_Lundborg_fromtheseriesinbetwee_64341_mmm.jpg","Hanna Lundborg",file_pattern_b
"Talente2011_Younghee_Hong_unconscious1_65679_mmm.jpg","Younghee Hong",file_pattern_b
"HeintzmannGabel. Pendelleuchte_Data.jpg","Pendelleuchte Data",file_pattern_b
"Boris_Innecken_Boje_1.jpg","Boris Innecken Boje",file_pattern_b
"Talente2011_Heemyung_Chung_Wrinklecup5_61240_mmm.jpg","Heemyung Chung",file_pattern_b
"Talente2011_Dik_Scheepers_Piecesof_60898_mmm.jpg","Dik Scheepers",file_pattern_b
"Talente2011_Sebastian_Kottmair_Monolith_62755_xxx.jpg","Sebastian Kottmair",file_pattern_b
"Talente2011_Nadine_Kuffner_faith_65494_mmm.jpg","Nadine Kuffner",file_pattern_b
"Melancholische Natursehnsucht.doc","Melancholische Natursehnsucht",file_pattern_b
"Padua Fotostrecke.doc","Padua Fotostrecke",file_pattern_b
"Fotostrecke Padua BU.doc","Fotostrecke Padua",file_pattern_b
"Padua Fotostrecke-bearbeitet.doc","Padua Fotostrecke",file_pattern_b
"Art Aurea 1-2011.xls","Art Aurea",file_pattern_b
"Nölke-Adressen.doc","Nölke Adressen",file_pattern_b
"Weitere Versandadressen.doc","Weitere Versandadressen",file_pattern_b
"Legenden Dobler.doc","Legenden Dobler",file_pattern_b
"Bernhard Simon.doc","Bernhard Simon",file_pattern_b
"Ausstellungshinweis Mari Ishikawa.doc","Ausstellungshinweis Mari Ishikawa",file_pattern_b
"Captions_Georg Dobler.doc","Captions Georg Dobler",file_pattern_b
"Birgit Hagmann.doc","Birgit Hagmann",file_pattern_b
"Georg Doblertext.doc","Georg Doblertext",file_pattern_b
"Georg Dobler Ausstellungshinweis.doc","Georg Dobler Ausstellungshinweis",file_pattern_b
"Raumteiler Titze.jpg","Raumteiler Titze",file_pattern_b
"Bilder-Galerie_01 Kopie.jpg","Bilder Galerie",file_pattern_b
"Tisch_Rohruntergestell Kopie.jpg","Tisch Rohruntergestell Kopie",file_pattern_b
"Tisch,-Flachmessing-Fuß Kopie.jpg","Flachmessing Fuß Kopie",file_pattern_b
"Tisch_Flachmessing-Fuß-1 Kopie.jpg","Tisch Flachmessing Fu",file_pattern_b
"Galerie Voigtend.doc","Galerie Voigtend",file_pattern_b
"Silke Spitzer.jpg","Silke Spitzer",file_pattern_b
"Talente2011_Jasmin_Matzakow_Skepsographia6_59994_mmm.jpg","Jasmin Matzakow",file_pattern_b
"Talente2011_Nick_Mullins_Brooch11_64736_xxx.jpg","Nick Mullins",file_pattern_b
"Surreale Dinge.doc","Surreale Dinge",file_pattern_b
"Schirn_Presse_Surreale_Dinge_Man_Ray_Emak_Bakia_02.jpg","Schirn Presse Surreale",file_pattern_b
"Schirn_Presse_Surreale_Dinge_Marcel_Duchamp_Enrico_Donati_Priere_de_toucher.jpg","Schirn Presse Surreale",file_pattern_b
"Schirn_Presse_Surreale_Dinge_Wilhelm_Freddie_Le_bureau_de_Zola.jpg","Schirn Presse Surreale",file_pattern_b
"Schirn_Presse_Surreale_Dinge_Denise_Bellon_Mannequin_von_Andre_Masson.jpg","Schirn Presse Surreale",file_pattern_b
"Schirn_Presse_Surreale_Dinge_Hans_Bellmer_La_Toupie.jpg","Schirn Presse Surreale",file_pattern_b
"Schirn_Presse_SurrealeDinge_dt_01.pdf","Schirn Presse",file_pattern_b
"Art Aurea Fragen Ludwig.doc","Art Aurea Fragen Ludwig",file_pattern_b
"Hilde und Reinhold Ludwig am ART AUREA-Stand.JPG","Reinhold Ludwig",file_pattern_b
"Suzanne Thiel zeigt ihre Farbpalette.JPG","Suzanne Thiel",file_pattern_b
"im Gespräch mit Thérèse Lebrun und Frau Hain.JPG","Thérèse Lebrun",file_pattern_b
"VB_Art Aurea_2010.doc","Art Aurea",file_pattern_b
"Gespräch mit Frau Hammer und Herrn von Enzberg.JPG","Frau Hammer",file_pattern_b
"im Gespräch mit Allan Scharff .JPG","Allan Scharff",file_pattern_b
"Eunique-Text.doc","Eunique Text",file_pattern_b
"Katalog-Coquille.jpg","Katalog Coquille",file_pattern_b
"Wettbewerb Hauptbericht 2010.doc","Wettbewerb Hauptbericht",file_pattern_b
"Sibylle_Krause.pdf","Sibylle Krause",file_pattern_b
"Christja Tritschler Knospen.jpg","Christja Tritschler Knospen",file_pattern_b
"Heike Walk,Brosche, Serie Immergrün.JPG","Heike Walk",file_pattern_b
"Nina Schäfer.docx","Nina Schäfer",file_pattern_b
"Isabel_Budde.jpg","Isabel Budde",file_pattern_b
"Bernhard Simon - Barock.JPG","Bernhard Simon Barock",file_pattern_b
"Van Ham.jpg","Van Ham",file_pattern_b
"Der Käse und die Würmer.doc","Der Käse",file_pattern_b
"Angela Hübel Trauringe BU.doc","Angela Hübel Trauringe",file_pattern_b
"Huebel Trauringe ""Bond"".jpeg","Huebel Trauringe",file_pattern_b
"Hübel Trauringe ""Quadro breit"".jpg","Hübel Trauringe",file_pattern_b
"Trauringbro_Innen_64S_10Dez72dpi.pdf","Trauringbro Innen",file_pattern_b
"Fontana_Oval-114754.jpg","Fontana Oval",file_pattern_b
"Niessing Symbolon.doc","Niessing Symbolon",file_pattern_b
"Fontana Gelbgold.jpg","Fontana Gelbgold",file_pattern_b
"Due Più Atlas.jpg","Due Più Atlas",file_pattern_b
"Trauringe Henrich u. Denzel.doc","Trauringe Henrich",file_pattern_b
"Trauringe Torsione.jpg","Trauringe Torsione",file_pattern_b
"Trauringe Unità.jpg","Trauringe Unit",file_pattern_b
"080813-Mari Ishikawa -003.jpg","Mari Ishikawa",file_pattern_b
"080813-Mari Ishikawa -004.jpg","Mari Ishikawa",file_pattern_b
"080502-Mari Ishikawa -001.jpg","Mari Ishikawa",file_pattern_b
"080621-Mari Ishikawa -002.jpg","Mari Ishikawa",file_pattern_b
"Mari Ishikawa Portrait.jpg","Mari Ishikawa Portrait",file_pattern_b
"Mari Ishikawa-07.jpg","Mari Ishikawa",file_pattern_b
"Mari Ishikawa-03.jpg","Mari Ishikawa",file_pattern_b
"Mari Ishikawa-02.jpg","Mari Ishikawa",file_pattern_b
"Mari Ishikawa-19.jpg","Mari Ishikawa",file_pattern_b
"Mari Ishikawa-15.jpg","Mari Ishikawa",file_pattern_b
"Mari Ishikawa-22.jpg","Mari Ishikawa",file_pattern_b
"Mari Ishikawa-10.jpg","Mari Ishikawa",file_pattern_b
"Mari Ishikawa-21.jpg","Mari Ishikawa",file_pattern_b
"Mari Ishikawa-01.jpg","Mari Ishikawa",file_pattern_b
"Mari Ishikawa-20.jpg","Mari Ishikawa",file_pattern_b
"Art Aurea - Frage.doc","Art Aurea Frage",file_pattern_b
"Isezaki Jun-bearbeitet.doc","Isezaki Jun",file_pattern_b
"12_Hanaike Bird.jpg","Hanaike Bird",file_pattern_b
"16_Objet House.jpg","Objet House",file_pattern_b
"12_Hanaike Bird.eps","Hanaike Bird",file_pattern_b
"17_Objet Mannen.eps","Objet Mannen",file_pattern_b
"16_Objet House.eps","Objet House",file_pattern_b
"17_Objet Mannen.jpg","Objet Mannen",file_pattern_b
"München Spezial Zusagen.doc","München Spezial Zusagen",file_pattern_b
"Angela Hübel 1-2011.doc","Angela Hübel",file_pattern_b
"Nölke-Spezial.doc","Nölke Spezial",file_pattern_b
"H&D2011_Inserat_Allgemein_230x302.pdf","Inserat Allgemein",file_pattern_b
"H&D2011_Inserat_Schmuck_230x302.pdf","Inserat Schmuck",file_pattern_b
"Ulla+Martin Kaufmann.doc","Martin Kaufmann",file_pattern_b
"Authentic Placesgekürzt.doc","Authentic Placesgekürzt",file_pattern_b
"Martin Buedel Falter weiss.jpg","Martin Buedel Falter",file_pattern_b
"Judith_Jacobi 1.jpg","Judith Jacobi",file_pattern_b
"Hanna Drechsel 1.jpg","Hanna Drechsel",file_pattern_b
"Judith_Jacobi 2.jpg","Judith Jacobi",file_pattern_b
"Niels Werner_Hersman 1n.jpg","Niels Werner Hersman",file_pattern_b
"Julia_Kaupitwa_Carolin_Malur 2.jpg","Julia Kaupitwa Carolin",file_pattern_b
"Magdalena Binder 1.jpg","Magdalena Binder",file_pattern_b
"Judith_Jacobi 3.jpg","Judith Jacobi",file_pattern_b
"Auf Hockern thronen_English.doc","Auf Hockern",file_pattern_b
"Julia_Kaupitwa_Carolin_Malur 1.jpg","Julia Kaupitwa Carolin",file_pattern_b
"Henrik Bettels 1.jpg","Henrik Bettels",file_pattern_b
"Sven Arlt 2.jpg","Sven Arlt",file_pattern_b
"Kirstin_Overbeck 2.jpg","Kirstin Overbeck",file_pattern_b
"Hanna Drechsel 2.jpg","Hanna Drechsel",file_pattern_b
"Niels Werner_Hersman n 2.jpg","Niels Werner Hersman",file_pattern_b
"Kirstin_Overbeck 1.jpg","Kirstin Overbeck",file_pattern_b
"Paul Evermann.jpg","Paul Evermann",file_pattern_b
"Julia_kaupitwa_Carolin_Malur 3.jpg","Carolin Malur",file_pattern_b
"Magdalena Binder  2.jpg","Magdalena Binder",file_pattern_b
"Henrik Bettels 2.jpg","Henrik Bettels",file_pattern_b
"Ulmer Hocker Original.jpg","Ulmer Hocker Original",file_pattern_b
"Auf Hockern thronen_Engl_BU_SL.doc","Auf Hockern",file_pattern_b
"Sven Arlt 1.jpg","Sven Arlt",file_pattern_b
"Mut zum Fehler_End_Engl.doc","Fehler End Engl",file_pattern_b
"Fragen an Giampaolo Babetto.doc","Giampaolo Babetto",file_pattern_b
"Fragen an Rudolf Bott.doc","Rudolf Bott",file_pattern_b
"Babetto Bott_English.doc","Babetto Bott English",file_pattern_b
"Babetto Bott_Engl_BU.doc","Babetto Bott Engl",file_pattern_b
"141.1_Nominierung_Beck.JPG","Nominierung Beck",file_pattern_b
"Handwerkspreis_Natterer.JPG","Handwerkspreis Natterer",file_pattern_b
"Onóff Preis 2012_EN.doc","Onóff Preis",file_pattern_b
"Spiegel-Kantine_EN.doc","Spiegel Kantine",file_pattern_b
"Spiegel-Kantine_BU.doc","Spiegel Kantine",file_pattern_b
"1_MKG_Neueröffnung_Design_Spiegelkantine.pdf","Neueröffnung Design",file_pattern_b
"MKG_Design_Schneewittchensarg.jpg","Design Schneewittchensarg",file_pattern_b
"MKG_Design_Wasserkocher.jpg","Design Wasserkocher",file_pattern_b
"MKG_Design_Armreif.jpg","Design Armreif",file_pattern_b
"MKG_Design_Kelchglas.jpg","Design Kelchglas",file_pattern_b
"2_MKG_Design_Spiegelkantine_Bildlegenden.pdf","Design Spiegelkantine",file_pattern_b
"1_MKG_Design_Spiegelkantine_Presseinfo.pdf","Design Spiegelkantine",file_pattern_b
"MKG_Design_Aufsatzschrank.jpg","Design Aufsatzschrank",file_pattern_b
"MKG_Design_Sessel.jpg","Design Sessel",file_pattern_b
"MKG_Design_Tagesbett.jpg","Design Tagesbett",file_pattern_b
"Pensieri Preziosi 8_EN.doc","Pensieri Preziosi",file_pattern_b
"Kadri Malch, D-moll.jpg","Kadri Malch",file_pattern_b
"Lourdes Carmelo. Halsschmuck. Kunststoff Tombak.jpg","Lourdes Carmelo",file_pattern_b
"Staufische Pracht-ENGL.doc","Staufische Pracht",file_pattern_b
"Alkie Osterland. Brosche. Glas, Tombak.jpg","Alkie Osterland",file_pattern_b
"Justine Birkner. Halsschmuck. Tombak, Stahlseil.jpg","Justine Birkner",file_pattern_b
"Justine Birkner. Ring+Brosche. Glas, Tombak, Kunststoff, Gummi.jpg","Justine Birkner",file_pattern_b
"Laurence Verdier. Brosche. Textil, Tombak, Glas.jpg","Laurence Verdier",file_pattern_b
"2nd PRIZE BERNHARD STIMPFL-ABELE Orange Explosion.jpg","Orange Explosion",file_pattern_b
"Cominelli Awards 2012_EN.doc","Cominelli Awards",file_pattern_b
"Muenchner Offensiven_engl.doc","Muenchner Offensiven",file_pattern_b
"6b-Rosa Nogués.jpg","Rosa Nogués",file_pattern_b
"5a-Nina Pawlowsky.jpg","Nina Pawlowsky",file_pattern_b
"1b-Martín Azua.jpg","Martín Azua",file_pattern_b
"7a-Norman Vilalta.jpg","Norman Vilalta",file_pattern_b
"2a-Marc Monzó.tif","Marc Monz",file_pattern_b
"1b-Martín Azua.tif","Martín Azua",file_pattern_b
"4a- Xavier Mañosa.tif","Xavier Mañosa",file_pattern_b
"2b-Marta Boan.tif","Marta Boan",file_pattern_b
"4b-Maria Antonia Casanovas.tif","Maria Antonia Casanovas",file_pattern_b
"3b-Gemma Draper.tif","Gemma Draper",file_pattern_b
"Tanja Fontane.docx","Tanja Fontane",file_pattern_b
"3a-Silvia Walz.tif","Silvia Walz",file_pattern_b
"5b-Carme Pinós.tif","Carme Pinós",file_pattern_b
"7a-Norman Vilalta.tif","Norman Vilalta",file_pattern_b
"6a-Ramon Puig.tif","Ramon Puig",file_pattern_b
"6b-Rosa Nogués.tif","Rosa Nogués",file_pattern_b
"Statements Barcelona_End.doc","Statements Barcelona End",file_pattern_b
"5a-Nina Pawlowsky.tif","Nina Pawlowsky",file_pattern_b
"3b-Gemma Draper.jpg","Gemma Draper",file_pattern_b
"2b-Marta Boan.jpg","Marta Boan",file_pattern_b
"4b-Maria Antonia Casanovas.jpg","Maria Antonia Casanovas",file_pattern_b
" Ortsbegegnung Barcelona_Engl.doc","Ortsbegegnung Barcelona Engl",file_pattern_b
"3a-Silvia Walz.jpg","Silvia Walz",file_pattern_b
"6a-Ramon Puig.jpg","Ramon Puig",file_pattern_b
"2a-Marc Monzó.jpg","Marc Monz",file_pattern_b
"Statements Barcelona_End_Engl.doc","Statements Barcelona End Engl",file_pattern_b
"5b-Carme Pinós.jpg","Carme Pinós",file_pattern_b
"4a- Xavier Mañosa.jpg","Xavier Mañosa",file_pattern_b
"Gastrock_Logo eps für Siebdruck.eps","Gastrock Logo",file_pattern_b
"Logo_Westag_2008_hks93.eps","Logo Westag",file_pattern_b
"Dorothea Prühl Große gedrehte Kette.jpg","Dorothea Prühl Große",file_pattern_b
"Nuernberg_Hartel.tif","Nuernberg Hartel",file_pattern_b
"Nuernberg_Thallauer.tif","Nuernberg Thallauer",file_pattern_b
"Nuernberg_Bauer-Bornemann.jpg","Nuernberg Bauer Bornemann",file_pattern_b
"Lange_Ruediger_statement_End.doc","Lange Ruediger",file_pattern_b
"Lomans_Jan Koen_statement_End.doc","Lomans Jan Koen",file_pattern_b
"Schmid_Manfred_statement_End.doc","Schmid Manfred",file_pattern_b
"Temper_Sven_statement_End.doc","Temper Sven",file_pattern_b
"Wilmes_Martin_statement_End.doc","Wilmes Martin",file_pattern_b
"Koenig_Gunter_statement_End.doc","Koenig Gunter",file_pattern_b
"Biehne_Claudia_Statement_End.doc","Biehne Claudia Statement",file_pattern_b
"Petzold_Susanne_statement_End.doc","Petzold Susanne",file_pattern_b
"Schlotz_Martin_statement_End.doc","Schlotz Martin",file_pattern_b
"Marcks_Sonngard_statement_End.doc","Marcks Sonngard",file_pattern_b
"Ilse_Manuela_statement_End.doc","Ilse Manuela",file_pattern_b
"Herden_Juliane_Statement_End.doc","Herden Juliane Statement",file_pattern_b
"Menzel_Helmut_statement_End.doc","Menzel Helmut",file_pattern_b
"Martens_André von_statement_End.doc","Martens Andr",file_pattern_b
"Scheid_Sebastian_statement_End.doc","Scheid Sebastian",file_pattern_b
"Kotan_Ipek_statement_End.doc","Kotan Ipek",file_pattern_b
"Bohle_Thomas_statement_End.doc","Bohle Thomas",file_pattern_b
"Bablok_Karin_statement_End.doc","Bablok Karin",file_pattern_b
"Espersen_Morten Løbner_statement_End.doc","Espersen Morten Løbner",file_pattern_b
"Schnider-Lang_Nathalie_statement_End.doc","Schnider Lang Nathalie",file_pattern_b
"Moehwald_Martin_Statement_End.doc","Moehwald Martin Statement",file_pattern_b
"Eggimann_Marianne_statement_End.doc","Eggimann Marianne",file_pattern_b
"Kotan_Gefaess_detail.jpg","Kotan Gefaess",file_pattern_b
"00_Bildbeschriftung_Kuenstler.pdf","Bildbeschriftung Kuenstler",file_pattern_b
"Kristiina Karinen COCOON 2012 Stola gestrickt 95% Merino extrafine 5% Elastan Fotograf Ingo Misiak.tif","Kristiina Karinen",file_pattern_b
"Kristiina Karinen OYTA 2012 Stola gestrickt 95% Merino extrafine 5% Elastan Fotograf Ingo Misiak.tif","Kristiina Karinen",file_pattern_b
"Meins_Ulli_statements_end.doc","Meins Ulli",file_pattern_b
"Moeller_Andreas_STatement.doc","Moeller Andreas",file_pattern_b
"Schwalenberg_Lucia_statement_redigiert.doc","Schwalenberg Lucia",file_pattern_b
"Wandelt - Gela-Hüte_statement_redigiert.doc","Wandelt Gela Hüte",file_pattern_b
"Karinen_Kristiina_statement_end.doc","Karinen Kristiina",file_pattern_b
"Löbe_Ruth_statement_end.doc","Löbe Ruth",file_pattern_b
"Martina Manfreda Mortimer_End.doc","Martina Manfreda Mortimer End",file_pattern_b
"Hildesheim_Stoeckl_3.jpg","Hildesheim Stoeckl",file_pattern_b
"Hildesheim_Stoeckl_fruits.jpg","Hildesheim Stoeckl",file_pattern_b
"Hildesheim_Stoeckl_SOS.jpg","Hildesheim Stoeckl",file_pattern_b
"Schmucksymposium_Cho.jpg","Schmucksymposium Cho",file_pattern_b
"Schmucksymposium_Gruber.jpg","Schmucksymposium Gruber",file_pattern_b
"Schmucksymposium_Torkos.jpg","Schmucksymposium Torkos",file_pattern_b
"Kuester_Claudia_EN.doc","Kuester Claudia",file_pattern_b
"Meins_Ulli_EN.doc","Meins Ulli",file_pattern_b
"Marcks_Sonngard_EN.doc","Marcks Sonngard",file_pattern_b
"Kappler_Cora_EN.doc","Kappler Cora",file_pattern_b
"Kleine-Behnke_Ulrike_EN.doc","Kleine Behnke Ulrike",file_pattern_b
"Sardamov_Nikolay_EN.doc","Sardamov Nikolay",file_pattern_b
"Eggimann_Marianne_EN.doc","Eggimann Marianne",file_pattern_b
"Petzold_Susanne_EN.doc","Petzold Susanne",file_pattern_b
"Kaufmann_ Martin und Ulla_EN.doc","Kaufmann Martin",file_pattern_b
"Frank_Peter_EN.doc","Frank Peter",file_pattern_b
"Loebe_Ruth_EN.doc","Loebe Ruth",file_pattern_b
"Amstutz_Barbara_EN.doc","Amstutz Barbara",file_pattern_b
"Reintelsder_Toni_EN.doc","Reintelsder Toni",file_pattern_b
"Karinen_Kristiina_EN.doc","Karinen Kristiina",file_pattern_b
"Barleben_Maria_EN.doc","Barleben Maria",file_pattern_b
"Menzel_Ludwig_EN.doc","Menzel Ludwig",file_pattern_b
"Seitz_Alexander_EN.doc","Seitz Alexander",file_pattern_b
"Nuetzel_Melanie_EN.doc","Nuetzel Melanie",file_pattern_b
"Jaeschke_Margit_EN.doc","Jaeschke Margit",file_pattern_b
"Stelljes_Katja_EN.doc","Stelljes Katja",file_pattern_b
"Lang_Anna_EN.doc","Lang Anna",file_pattern_b
"Schaupp_Isabell_EN.doc","Schaupp Isabell",file_pattern_b
"Seiffert_Hiawatha_EN.doc","Seiffert Hiawatha",file_pattern_b
"Pfrommer_Rahel_EN.doc","Pfrommer Rahel",file_pattern_b
"Trekel_Silke_EN.doc","Trekel Silke",file_pattern_b
"Reer_Cornelius_EN.doc","Reer Cornelius",file_pattern_b
"Lomans_Jan Koen_EN.doc","Lomans Jan Koen",file_pattern_b
"Bohle_Thomas_EN.doc","Bohle Thomas",file_pattern_b
"Martens_Andre von_EN.doc","Martens Andre",file_pattern_b
"Bablok_Karin_EN.doc","Bablok Karin",file_pattern_b
"Schlotz_Martin_EN.doc","Schlotz Martin",file_pattern_b
"Schaetzlein_Verena_EN.doc","Schaetzlein Verena",file_pattern_b
"Schoenfeld_Heike_EN.doc","Schoenfeld Heike",file_pattern_b
"Detering_Saskia_EN.doc","Detering Saskia",file_pattern_b
"Matthias_Christine_EN.doc","Matthias Christine",file_pattern_b
"Stockner_Laurenz_EN.doc","Stockner Laurenz",file_pattern_b
"Koenig_Gunter_EN.doc","Koenig Gunter",file_pattern_b
"Ilse-Fritzsche_Manuela Ilse_EN.doc","Ilse Fritzsche Manuela Ilse",file_pattern_b
"Eismann_Beate_EN.doc","Eismann Beate",file_pattern_b
"Apoussidou_Aliki_EN.doc","Apoussidou Aliki",file_pattern_b
"Schnider-Lang_Nathalie_EN.doc","Schnider Lang Nathalie",file_pattern_b
"Keller_Astrid_EN.doc","Keller Astrid",file_pattern_b
"Bauer_Nicole_EN.doc","Bauer Nicole",file_pattern_b
"Lipkowsky_Lutz_EN.doc","Lipkowsky Lutz",file_pattern_b
"Moeller_Andreas_EN.doc","Moeller Andreas",file_pattern_b
"Nitz_Nicole_Schieck_Sandro_EN.doc","Nitz Nicole Schieck",file_pattern_b
"Schweizer_Johanna_EN.doc","Schweizer Johanna",file_pattern_b
"Lang_Sabine_EN.doc","Lang Sabine",file_pattern_b
"Wilmes_Martin_EN.doc","Wilmes Martin",file_pattern_b
"Mueller_Julika_EN.doc","Mueller Julika",file_pattern_b
"Bartellone_Gian Luca_EN.doc","Bartellone Gian Luca",file_pattern_b
"Buehler_Friedemann_EN.doc","Buehler Friedemann",file_pattern_b
"Schwalenberg_Lucia_EN.doc","Schwalenberg Lucia",file_pattern_b
