Creator,Profile URL,Artwork Title,Caption,Year,Image URL,Filename,Creator in Sanity,Creator ID
"Uli Biskup","https://artaurea.de/profiles/biskup-uli/","Kette inpuncto karo, 2020. Silber 925, schwarz rhodiniert. Photo Mirei Takeuchi.","Kette inpuncto karo, 2020. Silber 925, schwarz rhodiniert. Photo Mirei Takeuchi.","2020","https://artaurea.de/wp-content/uploads/2013/11/Uli-Biskup_Schmuckdesign_inpuncto-Karo_Art-Aurea.jpg","Uli-Biskup_Schmuckdesign_inpuncto-Karo_Art-Aurea.jpg","No",""
"Uli Biskup","https://artaurea.de/profiles/biskup-uli/","Ohrschmuck inpuncto lampions, karo, 2020. Gold 750 und Koralle, Silber 925, oxidiert und Spinell. Photo Mirei Takeuchi.","Ohrschmuck inpuncto lampions, karo, 2020. Gold 750 und Koralle, Silber 925, oxidiert und Spinell. Photo Mirei Takeuchi.","2020","https://artaurea.de/wp-content/uploads/2013/11/Uli-Biskup_Schmuckdesign_inpuncto-Lampions_Karo_Art-Aurea.jpg","Uli-Biskup_Schmuckdesign_inpuncto-Lampions_Karo_Art-Aurea.jpg","No",""
"Uli Biskup","https://artaurea.de/profiles/biskup-uli/","Punktekette karo, 2013. Gold 750, Garn. Photo Mirei Takeuchi.","Punktekette karo, 2013. Gold 750, Garn. Photo Mirei Takeuchi.","2013","https://artaurea.de/wp-content/uploads/2013/11/Uli-Biskup_Schmuckdesign_Punktekette_karo_Art-Aurea.jpg","Uli-Biskup_Schmuckdesign_Punktekette_karo_Art-Aurea.jpg","No",""
"Uli Biskup","https://artaurea.de/profiles/biskup-uli/","Ohrschmuck lampions. Gold 750, circa","Ohrschmuck lampions. Gold 750, circa 2 x 6 cm.","","https://artaurea.de/wp-content/uploads/2013/11/uli-biskup-ohrschmuck-lampions.jpg","uli-biskup-ohrschmuck-lampions.jpg","No",""
"Uli Biskup","https://artaurea.de/profiles/biskup-uli/","Ohrschmuck pompons, 2018. Silber 925, Seide. Photo Mirei Takeuchi.","Ohrschmuck pompons, 2018. Silber 925, Seide. Photo Mirei Takeuchi.","2018","https://artaurea.de/wp-content/uploads/2013/11/Uli-Biskup_Schmuckdesign_Pompons_rosa-und-rot_Art-Aurea.jpg","Uli-Biskup_Schmuckdesign_Pompons_rosa-und-rot_Art-Aurea.jpg","No",""
"Uli Biskup","https://artaurea.de/profiles/biskup-uli/","Ohrschmuck pompons, 2018. Silber 925 oder Edelstahl, Seide. Photo Mirei Takeuchi.","Ohrschmuck pompons, 2018. Silber 925 oder Edelstahl, Seide. Photo Mirei Takeuchi.","2018","https://artaurea.de/wp-content/uploads/2013/11/Uli-Biskup_Schmuckdesign_Pompons_schwarz-und-gelb_Art-Aurea.jpg","Uli-Biskup_Schmuckdesign_Pompons_schwarz-und-gelb_Art-Aurea.jpg","No",""
"Uli Biskup","https://artaurea.de/profiles/biskup-uli/","Ohrschmuck sterntaler2. Gold, Seide. Staatspreis NRW 2015.","Ohrschmuck sterntaler2. Gold, Seide. Staatspreis NRW 2015.","2015","https://artaurea.de/wp-content/uploads/2013/11/Uli-Biskup-Ohrschmuck-sterntaler2-Gold-Seide-Staatspreis-NRW-2015.jpg","Uli-Biskup-Ohrschmuck-sterntaler2-Gold-Seide-Staatspreis-NRW-2015.jpg","No",""
"Uli Biskup","https://artaurea.de/profiles/biskup-uli/","Ohrschmuck Sterntaler trio, 2018. Silber 925, geschwärzt, Seide rot. Photo Mirei Takeuchi.","Ohrschmuck Sterntaler trio, 2018. Silber 925, geschwärzt, Seide rot. Photo Mirei Takeuchi.","2018","https://artaurea.de/wp-content/uploads/2013/11/Uli-Biskup_Schmuckdesign_Sterntaler-Trio_Art-Aurea.jpg","Uli-Biskup_Schmuckdesign_Sterntaler-Trio_Art-Aurea.jpg","No",""
"Uli Biskup","https://artaurea.de/profiles/biskup-uli/","Ohrschmuck achter, 2019. Silber 925, Gold 750, Perlen, Korallen. Photo Mirei Takeuchi.","Ohrschmuck achter, 2019. Silber 925, Gold 750, Perlen, Korallen. Photo Mirei Takeuchi.","2019","https://artaurea.de/wp-content/uploads/2013/11/Uli-Biskup_Schmuckdesign_achter_Art-Aurea.jpg","Uli-Biskup_Schmuckdesign_achter_Art-Aurea.jpg","No",""
"Uli Biskup","https://artaurea.de/profiles/biskup-uli/","Ohrschmuck o.tutu blobs, 2016. 925 Silbergeflecht. Photo Anke Guenther-Beau.","Ohrschmuck o.tutu blobs, 2016. 925 Silbergeflecht. Photo Anke Guenther-Beau.","2016","https://artaurea.de/wp-content/uploads/2013/11/Uli-Biskup_Schmuckdesign_o-tutu-blobs_Art-Aurea.jpg","Uli-Biskup_Schmuckdesign_o-tutu-blobs_Art-Aurea.jpg","No",""
"Uli Biskup","https://artaurea.de/profiles/biskup-uli/","Halsschmuck tutu welle, 2015. Silber 925, geschwärzt. Photo Anke Guenther-Beau.","Halsschmuck tutu welle, 2015. Silber 925, geschwärzt. Photo Anke Guenther-Beau.","2015","https://artaurea.de/wp-content/uploads/2013/11/Uli-Biskup_Schmuckdesign_tutu-Welle_Art-Aurea.jpg","Uli-Biskup_Schmuckdesign_tutu-Welle_Art-Aurea.jpg","No",""
"Uli Biskup","https://artaurea.de/profiles/biskup-uli/","Halsschmuck tutu_anker. Silber 925. German Design Award Nominee 2016.","Halsschmuck tutu_anker. Silber 925. German Design Award Nominee 2016.","2016","https://artaurea.de/wp-content/uploads/2013/11/Uli-Biskup-tutu_anker-925-silber.jpg","Uli-Biskup-tutu_anker-925-silber.jpg","No",""
"Uli Biskup","https://artaurea.de/profiles/biskup-uli/","Halsschmuck tutu_anker. Silber 925, geschwärzt.","Halsschmuck tutu_anker. Silber 925, geschwärzt.","","https://artaurea.de/wp-content/uploads/2013/11/uli-biskup-tutu-anker-halskette.jpg","uli-biskup-tutu-anker-halskette.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Brosche Hortus, 2018. Pappmaché, Silber, versilbertes Kupfer, Harz, Perlen, Granate, Türkispaste, Rubine, Peridote, Papier, Blattgold 22kt.","Brosche Hortus, 2018. Pappmaché, Silber, versilbertes Kupfer, Harz, Perlen, Granate, Türkispaste, Rubine, Peridote, Papier, Blattgold 22kt.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Brosche-Hortus_Schmuckdesign.jpg","bodyfurnitures_Gian-Luca-Bartellone_Brosche-Hortus_Schmuckdesign.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Halsschmuck Cinis, 2018. Pappmaché, versilbertes Kupfer, Citrine, rosa Amethyste, Turmaline, Perlen, Papier, Blattgold 22kt.","Halsschmuck Cinis, 2018. Pappmaché, versilbertes Kupfer, Citrine, rosa Amethyste, Turmaline, Perlen, Papier, Blattgold 22kt.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Halsschmuck_cinis_Schmuckdesign.jpg","bodyfurnitures_Gian-Luca-Bartellone_Halsschmuck_cinis_Schmuckdesign.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Ohrringe Dives, 2018. Pappmaché, Gold 750, versilbertes Kupfer, rosa Amethyste, Citrine, Türkispaste, Blattgold 22kt.","Ohrringe Dives, 2018. Pappmaché, Gold 750, versilbertes Kupfer, rosa Amethyste, Citrine, Türkispaste, Blattgold 22kt.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-Dives_Schmuckdesign.jpg","bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-Dives_Schmuckdesign.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Ohrringe Fulgeo, 2018. Pappmaché, Gold 750, versilbertes Kupfer, grüne Amethyste, Blattgold 22kt.","Ohrringe Fulgeo, 2018. Pappmaché, Gold 750, versilbertes Kupfer, grüne Amethyste, Blattgold 22kt.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-Fulgeo_Schmuckdesign.jpg","bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-Fulgeo_Schmuckdesign.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Ohrringe Gravitas, 2018. Pappmaché, Gold 750, versilbertes Kupfer, grüne Amethyste, Türkispaste, Blattgold 22kt.","Ohrringe Gravitas, 2018. Pappmaché, Gold 750, versilbertes Kupfer, grüne Amethyste, Türkispaste, Blattgold 22kt.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-gravitas_Schmuckdesign.jpg","bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-gravitas_Schmuckdesign.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Ohrringe Meta, 2018. Pappmaché, Gold 18kt, versilbertes Kupfer, Citrine, Perlen, Blattgold 22kt.","Ohrringe Meta, 2018. Pappmaché, Gold 18kt, versilbertes Kupfer, Citrine, Perlen, Blattgold 22kt.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-meta_Schmuckdesign.jpg","bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-meta_Schmuckdesign.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Halsschmuck Coria, 2018. Pappmaché, versilbertes Kupfer, Amethyste, Perlen, silk, Blattgold 22kt. Ohrringe Corbis, 2018.
Pappmaché, Gold 18kt, versilbertes Kupfer, Amethyste.","Halsschmuck Coria, 2018. Pappmaché, versilbertes Kupfer, Amethyste, Perlen, silk, Blattgold 22kt. Ohrringe Corbis, 2018.
Pappmaché, Gold 18kt, versilbertes Kupfer, Amethyste.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Schmuckdesign.jpg","bodyfurnitures_Gian-Luca-Bartellone_Schmuckdesign.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Ohrringe Arto, 2018. Papier, Gold 770, versilbertes Kupfer, Bergkristall, Turmaline, Perlen, Blattgold 22kt.","Ohrringe Arto, 2018. Papier, Gold 770, versilbertes Kupfer, Bergkristall, Turmaline, Perlen, Blattgold 22kt.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-arto_Schmuckdesign.jpg","bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-arto_Schmuckdesign.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Ohrringe Ruber, 2018. Pappmaché, Gold 750, versilbertes Kupfer, Bergkristall, Koralle, Papier, Blattgold 22kt.","Ohrringe Ruber, 2018. Pappmaché, Gold 750, versilbertes Kupfer, Bergkristall, Koralle, Papier, Blattgold 22kt.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-ruber_Schmuckdesign.jpg","bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-ruber_Schmuckdesign.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Ohrringe Pleno, 2018. Pappmaché, Gold 750, versilbertes Kupfer, Amethyste, Bergkristall, Peridote, Granate, Papier, Blattgold 22kt.","Ohrringe Pleno, 2018. Pappmaché, Gold 750, versilbertes Kupfer, Amethyste, Bergkristall, Peridote, Granate, Papier, Blattgold 22kt.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-pleno_Autorenschmuck.jpg","bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-pleno_Autorenschmuck.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Ohrringe Tulgo, 2018. Pappmaché, Gold 750, versilbertes Kupfer, Kupfer, Rauchquarz, Amethyste, Papier, Blattgold 22kt.","Ohrringe Tulgo, 2018. Pappmaché, Gold 750, versilbertes Kupfer, Kupfer, Rauchquarz, Amethyste, Papier, Blattgold 22kt.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-tulgo_Autorenschmuck.jpg","bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-tulgo_Autorenschmuck.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Halsschmuck Apogeo, 2017. Pappmaché, Gold 750, Kupfer, Turmaline, Iolithe, Amethyste, Citrine, Granate, Perlen, Papier, Blattgold 22kt.","Halsschmuck Apogeo, 2017. Pappmaché, Gold 750, Kupfer, Turmaline, Iolithe, Amethyste, Citrine, Granate, Perlen, Papier, Blattgold 22kt.","2017","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Halsschmuck_apogeo_Autorenschmuck.jpg","bodyfurnitures_Gian-Luca-Bartellone_Halsschmuck_apogeo_Autorenschmuck.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Ohrringe Lago, 2018. Papier, Gold 18kt, Kupfer, Harz, Türkispaste, Blattgold 22kt.","Ohrringe Lago, 2018. Papier, Gold 18kt, Kupfer, Harz, Türkispaste, Blattgold 22kt.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-lago_Schmuckdesign.jpg","bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-lago_Schmuckdesign.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Ohrringe Mitis, 2018. Pappmaché, Gold 18kt, Rubine, Granate, Peridote, Iolithe, Perlen, Papier, Blattgold 22kt.","Ohrringe Mitis, 2018. Pappmaché, Gold 18kt, Rubine, Granate, Peridote, Iolithe, Perlen, Papier, Blattgold 22kt.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-mitis_Autorenschmuck.jpg","bodyfurnitures_Gian-Luca-Bartellone_Ohrringe-mitis_Autorenschmuck.jpg","No",""
"Bodyfurnitures","https://artaurea.de/profiles/bodyfurnitures/","Halsschmuck Echo, 2018. Pappmaché, versilbertes Kupfer, Kupfer, Harz, Bergkristall, Turmaline, Perlen, Granate, Türkispaste, Papier, Blattgold 22kt.","Halsschmuck Echo, 2018. Pappmaché, versilbertes Kupfer, Kupfer, Harz, Bergkristall, Turmaline, Perlen, Granate, Türkispaste, Papier, Blattgold 22kt.","2018","https://artaurea.de/wp-content/uploads/2014/03/bodyfurnitures_Gian-Luca-Bartellone_Schmuckunikat.jpg","bodyfurnitures_Gian-Luca-Bartellone_Schmuckunikat.jpg","No",""
"Thomas Bohle","https://artaurea.de/profiles/bohle-thomas/","Schale. Steinzeug, doppelwandig gedreht. Ø 55cm. Photo Frigesch Lampelmaier","Schale. Steinzeug, doppelwandig gedreht. Ø 55cm. Photo Frigesch Lampelmaier","","https://artaurea.de/wp-content/uploads/2013/12/thomas-bohle-schale.jpg","thomas-bohle-schale.jpg","Yes","hEWOpVV05Nk2Wkv6vIt7TN"
"Thomas Bohle","https://artaurea.de/profiles/bohle-thomas/","Gefäß. Steinzeug, doppelwandig gedreht. Photo Frigesch Lampelmaier","Gefäß. Steinzeug, doppelwandig gedreht. Photo Frigesch Lampelmaier","","https://artaurea.de/wp-content/uploads/2013/12/thomas-bohle-doppelwandgefaess.jpg","thomas-bohle-doppelwandgefaess.jpg","Yes","hEWOpVV05Nk2Wkv6vIt7TN"
"Thomas Bohle","https://artaurea.de/profiles/bohle-thomas/","Gefäß. Steinzeug, doppelwandig gedreht. Ø 30cm, H 18cm. Photo Frigesch Lampelmaier","Gefäß. Steinzeug, doppelwandig gedreht. Ø 30cm, H 18cm. Photo Frigesch Lampelmaier","","https://artaurea.de/wp-content/uploads/2013/12/thomas-bohle-gefaess.jpg","thomas-bohle-gefaess.jpg","Yes","hEWOpVV05Nk2Wkv6vIt7TN"
"Patrizia Bonati","https://artaurea.de/profiles/bonati-patrizia/","Ohrring r2. Gold, Emaille","Ohrring r2. Gold, Emaille","","https://artaurea.de/wp-content/uploads/2015/05/2-patrizia-bonati-earring.jpg","2-patrizia-bonati-earring.jpg","Yes","5Nnn2PqcEKG4dqRP9h4bQw"
"Patrizia Bonati","https://artaurea.de/profiles/bonati-patrizia/","Brosche a3. Gold, Emaille","Brosche a3. Gold, Emaille","","https://artaurea.de/wp-content/uploads/2015/05/4-patrizia-bonati-brooche.jpg","4-patrizia-bonati-brooche.jpg","Yes","5Nnn2PqcEKG4dqRP9h4bQw"
"Patrizia Bonati","https://artaurea.de/profiles/bonati-patrizia/","Brosche c1. Gold, Emaille","Brosche c1. Gold, Emaille","","https://artaurea.de/wp-content/uploads/2015/05/6patrizia-bonati-brooche.jpg","6patrizia-bonati-brooche.jpg","Yes","5Nnn2PqcEKG4dqRP9h4bQw"
"Bosna Quilt Werkstatt","https://artaurea.de/profiles/bosna-quilt-werkstatt/","","","","https://artaurea.de/wp-content/uploads/2020/07/Bosna-Quilt.jpg","Bosna-Quilt.jpg","Yes","hEWOpVV05Nk2Wkv6vIt7gR"
"Beate Brinkmann","https://artaurea.de/profiles/brinkmann-beate/","Ring. Perle","Ring. Perle","","https://artaurea.de/wp-content/uploads/2013/10/beate-brinkmann-perle.jpg","beate-brinkmann-perle.jpg","Yes","hEWOpVV05Nk2Wkv6vIt91B"
"Beate Brinkmann","https://artaurea.de/profiles/brinkmann-beate/","Armreif. Silber","Armreif. Silber","","https://artaurea.de/wp-content/uploads/2013/10/beate-brinkmann-armreif-silber.jpg","beate-brinkmann-armreif-silber.jpg","Yes","hEWOpVV05Nk2Wkv6vIt91B"
"Beate Brinkmann","https://artaurea.de/profiles/brinkmann-beate/","Armreife","Armreife","","https://artaurea.de/wp-content/uploads/2013/10/beate-brinkmann-armreifen.jpg","beate-brinkmann-armreifen.jpg","Yes","hEWOpVV05Nk2Wkv6vIt91B"
"Beate Brinkmann","https://artaurea.de/profiles/brinkmann-beate/","Armreif. Silber, Gold","Armreif. Silber, Gold","","https://artaurea.de/wp-content/uploads/2013/10/beate-brinkmann-armreif-silber-gold.jpg","beate-brinkmann-armreif-silber-gold.jpg","Yes","hEWOpVV05Nk2Wkv6vIt91B"
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","Schale. Gefärbtes Eschenholz, gebürstet, sandgestrahlt ,","Schale. Gefärbtes Eschenholz, gebürstet, sandgestrahlt , 61x60cm","","https://artaurea.de/wp-content/uploads/2013/10/friedemann-buehler-schale-rot1.jpg","friedemann-buehler-schale-rot1.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","Gefäß. Geschwärztes Eichenholz, gebürstet, sandgestrahlt, 34,","Gefäß. Geschwärztes Eichenholz, gebürstet, sandgestrahlt, 34,5x33 cm","","https://artaurea.de/wp-content/uploads/2013/10/friedemann-buehler-gefaess-schwarz-e1407329737734.jpg","friedemann-buehler-gefaess-schwarz-e1407329737734.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","Schale WL/18, 2013. Eschenholz, gebürstet und sandgestrahlt, weiß gekalkt, 61,5cm×63cm, H 28cm","Schale WL/18, 2013. Eschenholz, gebürstet und sandgestrahlt, weiß gekalkt, 61,5cm×63cm, H 28cm","2013","https://artaurea.de/wp-content/uploads/2013/10/friedemann-buehler-wl18.jpg","friedemann-buehler-wl18.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","","","","https://artaurea.de/wp-content/uploads/2013/10/friedemann-buehler-holzgefaess-07.jpg","friedemann-buehler-holzgefaess-07.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","","","","https://artaurea.de/wp-content/uploads/2013/10/Bild_08.jpg","Bild_08.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","","","","https://artaurea.de/wp-content/uploads/2013/10/Bild_10.jpg","Bild_10.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","","","","https://artaurea.de/wp-content/uploads/2013/10/BühlerWL19.jpg","BühlerWL19.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","","","","https://artaurea.de/wp-content/uploads/2013/10/CV-WL01.jpg","CV-WL01.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","","","","https://artaurea.de/wp-content/uploads/2013/10/N3.jpg","N3.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","","","","https://artaurea.de/wp-content/uploads/2013/10/R_41.jpg","R_41.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","","","","https://artaurea.de/wp-content/uploads/2013/10/R71.jpg","R71.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","","","","https://artaurea.de/wp-content/uploads/2013/10/S_09.jpg","S_09.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","","","","https://artaurea.de/wp-content/uploads/2013/10/S_46.jpg","S_46.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","","","","https://artaurea.de/wp-content/uploads/2013/10/WL_39.jpg","WL_39.jpg","No",""
"Friedemann Bühler","https://artaurea.de/profiles/buehler-friedemann/","","","","https://artaurea.de/wp-content/uploads/2013/10/WL_53.jpg","WL_53.jpg","No",""
"burggrafburggraf","https://artaurea.de/profiles/burggrafburggraf/","Clutch Reto MIRUM®, sattelbraun genarbt, gefertigt aus MIRUM®, Metalldetail aus Edelstahl.","Clutch Reto MIRUM®, sattelbraun genarbt, gefertigt aus MIRUM®, Metalldetail aus Edelstahl.","","https://artaurea.de/wp-content/uploads/2019/03/burggrafburggraf-Mirum-Edition-Reto.jpg","burggrafburggraf-Mirum-Edition-Reto.jpg","No",""
"burggrafburggraf","https://artaurea.de/profiles/burggrafburggraf/","Handtasche Meta MIRUM®, sattelbraun genarbt, gefertigt aus MIRUM®, Metalldetail aus Edelstahl.","Handtasche Meta MIRUM®, sattelbraun genarbt, gefertigt aus MIRUM®, Metalldetail aus Edelstahl.","","https://artaurea.de/wp-content/uploads/2019/03/burggrafburggraf-MirumEdition-Meta.jpg","burggrafburggraf-MirumEdition-Meta.jpg","No",""
"burggrafburggraf","https://artaurea.de/profiles/burggrafburggraf/","MIRUM® Edition, Kollektion minimalistischer Taschen und Accessoires gefertigt aus MIRUM®.","MIRUM® Edition, Kollektion minimalistischer Taschen und Accessoires gefertigt aus MIRUM®.","","https://artaurea.de/wp-content/uploads/2019/03/burggrafburggraf_Mirum-Edition_01-scaled.jpg","burggrafburggraf_Mirum-Edition_01-scaled.jpg","No",""
"burggrafburggraf","https://artaurea.de/profiles/burggrafburggraf/","Clutch Reto, graphitgrau. portugiesischer Kork auf Gewebeträger, Innenseite aus Baumwolle.","Clutch Reto, graphitgrau. portugiesischer Kork auf Gewebeträger, Innenseite aus Baumwolle.","","https://artaurea.de/wp-content/uploads/2019/02/burggrafburggraf_Reto_clutch_graphitgrau.jpg","burggrafburggraf_Reto_clutch_graphitgrau.jpg","No",""
"burggrafburggraf","https://artaurea.de/profiles/burggrafburggraf/","Rucksack Como, navy. Portugiesischer Kork auf Gewebeträger, Innenseite aus Baumwolle, Magnetverschluss.","Rucksack Como, navy. Portugiesischer Kork auf Gewebeträger, Innenseite aus Baumwolle, Magnetverschluss.","","https://artaurea.de/wp-content/uploads/2019/02/burggrafburggraf_Como_navy.jpg","burggrafburggraf_Como_navy.jpg","No",""
"burggrafburggraf","https://artaurea.de/profiles/burggrafburggraf/","Rucksack Como, schwarz. Portugiesischer Kork auf Gewebeträger, Innenseite aus Baumwolle, Magnetverschluss.","Rucksack Como, schwarz. Portugiesischer Kork auf Gewebeträger, Innenseite aus Baumwolle, Magnetverschluss.","","https://artaurea.de/wp-content/uploads/2019/02/burggrafburggraf_como_black.jpg","burggrafburggraf_como_black.jpg","No",""
